법정동코드,아파트명,토지소재지,지번,2021년 개별공시지가,2021년 공시일자,2022년 개별공시지가,2022년 공시일자,2023년 개별공시지가,2023년 공시일자,기준일자,동향,비율
1168010400,현대아파트,서울특별시 강남구 선릉로 748,23번지,19800000,20210531,22770000,20220429,20610000,20230428,01월01일,하락세,0.90513834
1168011400,탄천직원아파트,서울특별시 강남구 개포로 625,580번지,773000,20210531,881000,20220429,807000,20230428,01월01일,하락세,0.91600454
1168010400,청담대림 이-편한세상,서울특별시 강남구 학동로77길 27,30-33번지,18050000,20210531,21100000,20220429,19370000,20230428,01월01일,하락세,0.918009479
1168010400,삼환아파트101동,서울특별시 강남구 학동로77길 49,10번지,17320000,20210531,20250000,20220429,18600000,20230428,01월01일,하락세,0.918518519
1168010400,청담동삼성1차아파트,서울특별시 강남구 삼성로133길 20,33번지,20030000,20210531,23420000,20220429,21530000,20230428,01월01일,하락세,0.919299744
1168010400,휴먼스타빌,서울특별시 강남구 도산대로 454,5-25번지,43430000,20210531,47230000,20220429,43870000,20230428,01월01일,하락세,0.928858776
1168010300,개포6차우성아파트1동~8동,서울특별시 강남구 언주로 3,658-1번지,16860000,20210531,17640000,20220429,16405000,20230428,01월01일,하락세,0.929988662
1168010300,개포주공 5단지,서울특별시 강남구 삼성로4길 17,187번지,16200000,20210531,18260000,20220429,16982000,20230428,01월01일,하락세,0.930010953
1168010300,개포우성3차,서울특별시 강남구 개포로 307,652번지,15840000,20210531,18020000,20220429,16759000,20230428,01월01일,하락세,0.930022198
1168010300,"우성9차아파트 901동, 902동",서울특별시 강남구 개포로 311,651-1번지,15840000,20210531,18020000,20220429,16759000,20220429,01월01일,하락세,0.930022198
1168010300,SH대치1단지 아파트,서울특별시 강남구 개포로109길 5,12번지,14210000,20210531,16020000,20220429,14899000,20230428,01월01일,하락세,0.930024969
1168010300,성원대치2단지일반분양(11개동),서울특별시 강남구 개포로109길 9,12번지,14210000,20210531,16020000,20220429,14899000,20230428,01월01일,하락세,0.930024969
1168010300,삼익대청아파트 301동 ~ 306동,서울특별시 강남구 개포로109길 21,12번지,14210000,20210531,16020000,20220429,14899000,20230428,01월01일,하락세,0.930024969
1168010300,현대,서울특별시 강남구 선릉로18길 12,172-3번지,7488000,20210531,8593000,20220429,7994000,20230428,01월01일,하락세,0.930292098
1168010400,청담 어퍼하우스,서울특별시 강남구 학동로81길 28,64-1번지,12340000,20210531,14060000,20220429,13170000,20230428,01월01일,하락세,0.936699858
1168010400,한신오페라하우스,서울특별시 강남구 삼성로135길 47,35-47번지,10900000,20210531,13520000,20220429,12670000,20230428,01월01일,하락세,0.937130178
1168010400,한신오페라하우스2차,서울특별시 강남구 학동로63길 14,35-48번지,10900000,20210531,13520000,20220429,12670000,20230428,01월01일,하락세,0.937130178
1168010400,BRUNNEN청담,서울특별시 강남구 도산대로99길 68,114-9번지,14060000,20210531,16330000,20220429,15320000,20230428,01월01일,하락세,0.938150643
1168010400,청담대우로얄카운티6차,서울특별시 강남구 압구정로71길 20,101-1번지,13770000,20210531,16170000,20220429,15170000,20230428,01월01일,하락세,0.938157081
1168010400,대우리츠카운티,서울특별시 강남구 도산대로83길 35,117-22번지,14330000,20210531,17380000,20220429,16320000,20230428,01월01일,하락세,0.939010357
1168010400,청담동현대빌라트,서울특별시 강남구 도산대로83길 36,121번지,14330000,20210531,17380000,20220429,16320000,20230428,01월01일,하락세,0.939010357
1168010400,청담CJ빌리지,서울특별시 강남구 도산대로99길 42,111-11번지,14330000,20210531,17380000,20220429,16320000,20230428,01월01일,하락세,0.939010357
1168010400,상지리츠빌9차,서울특별시 강남구 압구정로77길 27,116-10번지,14330000,20210531,17380000,20220429,16320000,20230428,01월01일,하락세,0.939010357
1168010300,개포현대6차,서울특별시 강남구 개포로15길 32-8,1242-2번지,5622000,20210531,6322000,20220429,5943000,20230428,01월01일,하락세,0.940050617
1168010400,청담스위트,서울특별시 강남구 학동로73길 13,34-13번지,9964000,20210531,11810000,20220429,11110000,20230428,01월01일,하락세,0.940728196
1168010400,대우로얄카운티3,서울특별시 강남구 도산대로83길 23,117-6번지,13040000,20210531,15890000,20220429,14950000,20230428,01월01일,하락세,0.940843298
1168010400,청담로얄카운티,서울특별시 강남구 도산대로83길 27,117-3번지,13040000,20210531,15890000,20220429,14950000,20230428,01월01일,하락세,0.940843298
1168010400,청담연세리버빌,서울특별시 강남구 압구정로79길 61-9,127번지,11590000,20210531,14420000,20220429,13570000,20230428,01월01일,하락세,0.941054092
1168010400,이니그마빌2,서울특별시 강남구 도산대로61길 19,90-10번지,18470000,20210531,21780000,20220429,20500000,20230428,01월01일,하락세,0.941230487
1168010400,상지리츠빌5B,서울특별시 강남구 도산대로101길 17-5,127-37번지,11870000,20210531,14740000,20220429,13880000,20230428,01월01일,하락세,0.94165536
1168011000,한양1차(영동한양),서울특별시 강남구 압구정로 321,489번지,21110000,20210531,22650000,20220429,22650000,20230428,01월01일,변동없음,1
1168011000,한양3,서울특별시 강남구 압구정로 321,489번지,21110000,20210531,22650000,20220429,22650000,20230428,01월01일,변동없음,1
1168010400,삼호빌라씨동,서울특별시 강남구 도산대로83길 55,104-5번지,15580000,20210531,19300000,20220429,18180000,20230428,01월01일,하락세,0.941968912
1168010400,연세힐하우스(Ⅱ),서울특별시 강남구 압구정로75길 39,102-5번지,15580000,20210531,19300000,20220429,18180000,20230428,01월01일,하락세,0.941968912
1168010400,엘지빌라,서울특별시 강남구 압구정로75길 40,104-2번지,15580000,20210531,19300000,20220429,18180000,20230428,01월01일,하락세,0.941968912
1168010400,상지리츠빌5A,서울특별시 강남구 도산대로89길 36,127-12번지,12220000,20210531,15170000,20220429,14290000,20230428,01월01일,하락세,0.941990771
1168010400,상지리츠빌(127-16),서울특별시 강남구 도산대로101길 15,127-16번지,11980000,20210531,14870000,20220429,14020000,20230428,01월01일,하락세,0.942837929
1168010400,청담래미안,서울특별시 강남구 학동로 405,42번지,18700000,20210531,21500000,20220429,21800000,20230428,01월01일,상승세,1.013953488
1168010400,청담우방아파트,서울특별시 강남구 학동로 409,43번지,18700000,20210531,21500000,20220429,21800000,20230428,01월01일,상승세,1.013953488
1168010400,뉴현대리버빌,서울특별시 강남구 영동대로142길 7,130-10번지,13210000,20210531,15510000,20220429,14650000,20230428,01월01일,하락세,0.944551902
1168010400,대우멤버스카운티Ⅱ,서울특별시 강남구 도산대로100길 22-15,59-2번지,10500000,20210531,11600000,20220429,10970000,20230428,01월01일,하락세,0.945689655
1168010400,연세청담파크빌,서울특별시 강남구 삼성로140길 35,59-21번지,10500000,20210531,11600000,20220429,10970000,20230428,01월01일,하락세,0.945689655
1168010400,청담대우로얄카운티5차,서울특별시 강남구 도산대로100길 30,59-13번지,9975000,20210531,11130000,20220429,10530000,20230428,01월01일,하락세,0.946091644
1168010400,연세빌라(59-16),서울특별시 강남구 도산대로98길 31,59-16번지,9975000,20210531,11130000,20220429,10530000,20230428,01월01일,하락세,0.946091644
1168010400,청담디에브스아파트,서울특별시 강남구 도산대로92길 28,62-6번지,8835000,20210531,10800000,20220429,10220000,20230428,01월01일,하락세,0.946296296
1168010400,더 갤러리파크,서울특별시 강남구 영동대로141길 14,54-4번지,9801000,20210531,11490000,20220429,10890000,20230428,01월01일,하락세,0.947780679
1168011400,삼성,서울특별시 강남구 개포로124길 27,626번지,13400000,20210531,15400000,20220429,14600000,20230428,01월01일,하락세,0.948051948
1168010300,에버그린,서울특별시 강남구 선릉로8길 5,166-4번지,9580000,20210531,11000000,20220429,10430000,20230428,01월01일,하락세,0.948181818
1168010400,청담범신칼릭스빌2차,서울특별시 강남구 도산대로89길 35,109-16번지,11290000,20210531,13580000,20220429,12880000,20230428,01월01일,하락세,0.948453608
1168010300,새롬(1164-12),서울특별시 강남구 논현로2길 34,1164-12번지,6925000,20210531,7965000,20220429,7555000,20230428,01월01일,하락세,0.948524796
1168010300,새롬(1164-13),서울특별시 강남구 논현로2길 36,1164-13번지,6925000,20210531,7965000,20220429,7555000,20230428,01월01일,하락세,0.948524796
1168010300,새롬(1164-14),서울특별시 강남구 논현로2길 38,1164-14번지,6925000,20210531,7965000,20220429,7555000,20230428,01월01일,하락세,0.948524796
1168010300,한림,서울특별시 강남구 논현로2길 50,1164-20번지,7035000,20210531,8065000,20220429,7650000,20230428,01월01일,하락세,0.948543087
1168010300,리더스,서울특별시 강남구 논현로2길 62,1164-25번지,7035000,20210531,8065000,20220429,7650000,20230428,01월01일,하락세,0.948543087
1168010300,아람손프라자/비바빌,서울특별시 강남구 논현로2길 22,1164-7번지,7132000,20210531,8203000,20220429,7781000,20230428,01월01일,하락세,0.948555407
1168010300,우성8,서울특별시 강남구 개포로 411,179번지,16860000,20210531,19540000,20220429,18540000,20230428,01월01일,하락세,0.948822927
1168010300,현대3,서울특별시 강남구 개포로 409,177번지,16700000,20210531,19350000,20220429,18360000,20230428,01월01일,하락세,0.948837209
1168011400,샘터마을,서울특별시 강남구 일원로 120,718번지,16670000,20210531,18880000,20220429,17920000,20230428,01월01일,하락세,0.949152542
1168010400,청담아르지움,서울특별시 강남구 삼성로135길 15,32번지,11070000,20210531,12980000,20220429,12320000,20230428,01월01일,하락세,0.949152542
1168010400,골든아트빌,서울특별시 강남구 삼성로135길 28,28-13번지,11070000,20210531,12980000,20220429,12320000,20230428,01월01일,하락세,0.949152542
1168011400,디에이치자이개포,서울특별시 강남구 영동대로 22,743번지,,,18700000,20220429,17750000,20230428,01월01일,하락세,0.949197861
1168011400,푸른마을 아파트 101동~111동,서울특별시 강남구 일원로14길 25,719번지,16350000,20210531,18700000,20220429,17750000,20230428,01월01일,하락세,0.949197861
1168011400,현대4,서울특별시 강남구 개포로110길 21,614번지,14120000,20210531,16150000,20220429,15330000,20230428,01월01일,하락세,0.949226006
1168011400,상록수,서울특별시 강남구 광평로10길 15,716번지,15850000,20210531,18130000,20220429,17210000,20230428,01월01일,하락세,0.949255378
1168011400,목련타운,서울특별시 강남구 광평로19길 15,716번지,15850000,20210531,18130000,20220429,17210000,20230428,01월01일,하락세,0.949255378
1168011400,가람,서울특별시 강남구 일원로 127,735번지,15660000,20210531,17740000,20220429,16840000,20230428,01월01일,하락세,0.949267193
1168011400,디에이치 포레센트,서울특별시 강남구 개포로110길 38,742번지,13670000,20211029,15180000,20220429,14410000,20230428,07월01일,하락세,0.949275362
1168011400,우성7,서울특별시 강남구 개포로110길 15,615번지,15690000,20210531,17950000,20220429,17040000,20230428,01월01일,하락세,0.949303621
1168011400,개포한신,서울특별시 강남구 개포로110길 43,615-1번지,15690000,20210531,17950000,20220429,17040000,20230428,01월01일,하락세,0.949303621
1168011400,서울개포상록스타힐스아파트,서울특별시 강남구 영동대로 16,688번지,15360000,20210531,17570000,20220429,16680000,20230428,01월01일,하락세,0.949345475
1168010400,우성아파트,서울특별시 강남구 삼성로147길 22,11-25번지,8504000,20210531,9951000,20220429,9448000,20230428,01월01일,하락세,0.949452316
1168011400,한솔마을,서울특별시 강남구 광평로10길 6,731번지,14890000,20210531,17030000,20220429,16170000,20230428,01월01일,하락세,0.949500881
1168011400,래미안개포루체하임,서울특별시 강남구 개포로110길 50,741번지,14740000,20210531,16860000,20220429,16010000,20230428,01월01일,하락세,0.949584816
1168010300,우찬현대(1260-11),서울특별시 강남구 개포로31길 3-12,1260-11번지,5645000,20210531,6303000,20220429,5986000,20230428,01월01일,하락세,0.949706489
1168010300,우찬현대(1260-4),서울특별시 강남구 개포로31길 9-5,1260-4번지,5645000,20210531,6303000,20220429,5986000,20230428,01월01일,하락세,0.949706489
1168010300,우찬현대(1260-2),서울특별시 강남구 개포로31길 9-9,1260-2번지,5645000,20210531,6303000,20220429,5986000,20230428,01월01일,하락세,0.949706489
1168010300,개포자이(12-2),서울특별시 강남구 개포로109길 69,12-2번지,13090000,20210531,14750000,20220429,14010000,20230428,01월01일,하락세,0.949830508
1168010300,상지리츠빌,서울특별시 강남구 개포로 405,176-1번지,16690000,20210531,19338000,20220429,18370000,20230428,01월01일,하락세,0.949943117
1168010300,디에이치아너힐즈,서울특별시 강남구 삼성로 11,1281번지,17710000,20210531,19990000,20220429,18990000,20230428,01월01일,하락세,0.949974987
1168010400,아노스카운트빌라트,서울특별시 강남구 도산대로61길 13,90-17번지,16950000,20210531,19800000,20220429,18810000,20230428,01월01일,하락세,0.95
1168010400,청담대우멤버스카운티8차,서울특별시 강남구 도산대로85길 50-10,110번지,12250000,20210531,14640000,20220429,13910000,20230428,01월01일,하락세,0.950136612
1168010400,청담대우멤버스카운티12차,서울특별시 강남구 도산대로99길 30,110-11번지,11970000,20210531,14440000,20220429,13720000,20230428,01월01일,하락세,0.950138504
1168010400,청담8차상지리츠빌,서울특별시 강남구 도산대로83길 22,121-14번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,삼호빌라A동,서울특별시 강남구 도산대로83길 43,113-16번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,삼호빌라B동,서울특별시 강남구 도산대로83길 49,113-23번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,상지리츠빌10차,서울특별시 강남구 도산대로85길 24,122-1번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,청담대우멤버스카운티11차,서울특별시 강남구 도산대로87길 23,122-15번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,청담대우멤버스카운티10차,서울특별시 강남구 도산대로87길 34,110-13번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,청담대우멤버스카운티6차,서울특별시 강남구 도산대로87길 38,110-4번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,청담대우멤버스카운티9차,서울특별시 강남구 도산대로99길 28-7,110-7번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,효성빌라청담,서울특별시 강남구 압구정로71길 28,101번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,"청담힐A동, 진도B동",서울특별시 강남구 압구정로77길 36,113-6번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,상지리츠빌4B,서울특별시 강남구 압구정로77길 39,114-18번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,"청담힐A동, 진도B동",서울특별시 강남구 압구정로77길 42,113번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,상지리츠빌4A,서울특별시 강남구 압구정로77길 43,114번지,12600000,20210531,15050000,20220429,14300000,20230428,01월01일,하락세,0.950166113
1168010400,연세빌라(102-6),서울특별시 강남구 선릉로190길 78,102-6번지,17370000,20210531,21880000,20220429,20790000,20230428,01월01일,하락세,0.950182815
1168010400,현대한강빌라,서울특별시 강남구 도산대로85길 56,106번지,17730000,20210531,22110000,20220429,21010000,20230428,01월01일,하락세,0.950248756
1168010400,연세리버테라스,서울특별시 강남구 선릉로190길 64,102번지,17730000,20210531,22110000,20220429,21010000,20230428,01월01일,하락세,0.950248756
1168010400,연세리버빌3,서울특별시 강남구 선릉로190길 84,104번지,17730000,20210531,22110000,20220429,21010000,20230428,01월01일,하락세,0.950248756
1168010400,대우로얄카운티2,서울특별시 강남구 도산대로81길 26,116-5번지,13400000,20210531,16310000,20220429,15500000,20230428,01월01일,하락세,0.950337216
1168010400,호원빌라,서울특별시 강남구 압구정로75길 15,115-17번지,13400000,20210531,16310000,20220429,15500000,20230428,01월01일,하락세,0.950337216
1168010400,연세힐하우스1,서울특별시 강남구 압구정로71길 30-11,102-2번지,14300000,20210531,17550000,20220429,16680000,20230428,01월01일,하락세,0.95042735
1168010300,뉴현대파크빌,서울특별시 강남구 논현로2길 61-4,1164-30번지,5090000,20210531,5695000,20220429,5413000,20230428,01월01일,하락세,0.95048288
1168010400,청담(건영),서울특별시 강남구 도산대로89길 49,108번지,16840000,20210531,21210000,20220429,20160000,20230428,01월01일,하락세,0.95049505
1168010400,청담파라곤Ⅱ 2단지,서울특별시 강남구 선릉로190길 68,102-13번지,16840000,20210531,21210000,20220429,20160000,20230428,01월01일,하락세,0.95049505
1168010400,청담파라곤Ⅱ 1단지,서울특별시 강남구 압구정로71길 32,102-1번지,16840000,20210531,21210000,20220429,20160000,20230428,01월01일,하락세,0.95049505
1168010300,전화국현대(220),서울특별시 강남구 언주로 103,655-2번지,17380000,20210531,20000000,20220429,19010000,20230428,01월01일,하락세,0.9505
1168010300,개포현대200동,서울특별시 강남구 언주로 105,655-1번지,17380000,20210531,20000000,20220429,19010000,20230428,01월01일,하락세,0.9505
1168010400,연세리버빌,서울특별시 강남구 선릉로190길 72,102-7번지,17010000,20210531,21230000,20220429,20180000,20230428,01월01일,하락세,0.950541686
1168010400,씨티2차(202동),서울특별시 강남구 선릉로190길 90,104-13번지,17010000,20210531,21230000,20220429,20180000,20230428,01월01일,하락세,0.950541686
1168010400,강변상지리츠빌,서울특별시 강남구 선릉로190길 112,106-17번지,17010000,20210531,21230000,20220429,20180000,20230428,01월01일,하락세,0.950541686
1168010400,씨티2차(201동),서울특별시 강남구 선릉로190길 92,104-19번지,17510000,20210531,21840000,20220429,20760000,20230428,01월01일,하락세,0.950549451
1168010300,포이현대빌라트,서울특별시 강남구 논현로4길 50,1165번지,5242000,20210531,5865000,20220429,5575000,20230428,01월01일,하락세,0.950554135
1168010300,개포주공 6단지,서울특별시 강남구 개포로 516,185번지,14250000,20210531,16400000,20220429,15590000,20230428,01월01일,하락세,0.950609756
1168010300,개포주공 7단지,서울특별시 강남구 개포로 516,185번지,14250000,20210531,16400000,20220429,15590000,20230428,01월01일,하락세,0.950609756
1168010300,현대2,서울특별시 강남구 언주로 107,654번지,16890000,20210531,19440000,20220429,18480000,20230428,01월01일,하락세,0.950617284
1168010300,개포경남,서울특별시 강남구 언주로 110,649번지,16890000,20210531,19440000,20220429,18480000,20230428,01월01일,하락세,0.950617284
1168010300,현대1차101동~106동,서울특별시 강남구 개포로 303,653번지,17600000,20210531,20250000,20220429,19250000,20230428,01월01일,하락세,0.950617284
1168010400,씨티3차,서울특별시 강남구 도산대로83길 58,105번지,17050000,20210531,21490000,20220429,20430000,20230428,01월01일,하락세,0.950674732
1168010400,청담대우멤버스카운티7차,서울특별시 강남구 도산대로85길 50-14,110-3번지,12390000,20210531,14800000,20220429,14070000,20230428,01월01일,하락세,0.950675676
1168010400,목화,서울특별시 강남구 도산대로85길 53,105-6번지,17410000,20210531,21700000,20220429,20630000,20230428,01월01일,하락세,0.950691244
1168010400,이니그마빌,서울특별시 강남구 압구정로62길 17-4,94번지,17300000,20210531,19950000,20220429,18970000,20230428,01월01일,하락세,0.950877193
1168010300,개포 래미안 포레스트,서울특별시 강남구 개포로 264,1282번지,,,19990000,20220429,19010000,20230428,01월01일,하락세,0.950975488
1168010300,래미안블레스티지,서울특별시 강남구 선릉로 8,1280번지,17500000,20210531,20200000,20220429,19210000,20230428,01월01일,하락세,0.950990099
1168010400,청담2차 이-편한세상(204동),서울특별시 강남구 도산대로70길 43,15번지,13300000,20210531,15100000,20220429,14360000,20230428,01월01일,하락세,0.950993377
1168010400,청담2차 이-편한세상(205동),서울특별시 강남구 도산대로78길 51,15-21번지,13300000,20210531,15100000,20220429,14360000,20230428,01월01일,하락세,0.950993377
1168010300,리치타운,서울특별시 강남구 개포로28길 28,1204-5번지,6568000,20210531,7507000,20220429,7140000,20230428,01월01일,하락세,0.951112295
1168010400,신동아빌라트,서울특별시 강남구 도산대로81길 61,141-6번지,17900000,20210531,21160000,20220429,20140000,20230428,01월01일,하락세,0.951795841
1168010400,마크힐스웨스트윙,서울특별시 강남구 영동대로142길 21,130-6번지,13470000,20210531,15850000,20220429,15090000,20230428,01월01일,하락세,0.952050473
1168010400,청담동마크노빌,서울특별시 강남구 도산대로59길 25,89-12번지,15500000,20210531,18150000,20220429,17280000,20230428,01월01일,하락세,0.952066116
1168010400,에비뉴나인티,서울특별시 강남구 도산대로59길 24,90-13번지,15190000,20210531,17960000,20220429,17100000,20230428,01월01일,하락세,0.952115813
1168010400,청담매스터빌,서울특별시 강남구 도산대로81길 69,141-1번지,18390000,20210531,21720000,20220429,20680000,20230428,01월01일,하락세,0.952117864
1168010400,진흥아파트,서울특별시 강남구 학동로87길 9,65번지,17590000,20210531,20340000,20220429,19370000,20230428,01월01일,하락세,0.952310718
1168011400,호정빌라트,서울특별시 강남구 양재대로33길 14,679번지,7805000,20210531,8950000,20220429,8524000,20230428,01월01일,하락세,0.952402235
1168010400,마크힐스이스트윙,서울특별시 강남구 영동대로142길 19,130-7번지,13380000,20210531,15780000,20220429,15030000,20230428,01월01일,하락세,0.952471483
1168010400,청담 신원아침도시마인,서울특별시 강남구 도산대로85길 30,122-35번지,14250000,20210531,17100000,20220429,16290000,20230428,01월01일,하락세,0.952631579
